id,segment_id,review,aspect,opinion,sentiment
288,18,"the s three get specific cuatro software , which is what something that we use in the t t and t . t s also so now in audi dr select , which is standard on every s three . you have the ability to adjust essentially your torque split front to rear . so when you put in dynamic mode , you have more of your torque by default going to the back of the car . and they sent also help with , you know , turn in a little more fun to drive factor . and when you get into an overseer situation , the power to the rear usually would be reduced to keep the car in control . uh , control , but people more in line with what you'd expect it to happen in dynamic mode . it'll let you have little bit more fun with the back of a car . won't reduce power in overseers situations with these magnetic shock absorbers , which are optional , by the way , does change kind of the ride makes it a lot more . it makes it a lot more stable at high speeds . keeps the car nice and flat in turns by subaru .",shock absorbers,magnetic,pos
288,18,"the s three get specific cuatro software , which is what something that we use in the t t and t . t s also so now in audi dr select , which is standard on every s three . you have the ability to adjust essentially your torque split front to rear . so when you put in dynamic mode , you have more of your torque by default going to the back of the car . and they sent also help with , you know , turn in a little more fun to drive factor . and when you get into an overseer situation , the power to the rear usually would be reduced to keep the car in control . uh , control , but people more in line with what you'd expect it to happen in dynamic mode . it'll let you have little bit more fun with the back of a car . won't reduce power in overseers situations with these magnetic shock absorbers , which are optional , by the way , does change kind of the ride makes it a lot more . it makes it a lot more stable at high speeds . keeps the car nice and flat in turns by subaru .",ride,lot more stable at high speed,pos
288,18,"the s three get specific cuatro software , which is what something that we use in the t t and t . t s also so now in audi dr select , which is standard on every s three . you have the ability to adjust essentially your torque split front to rear . so when you put in dynamic mode , you have more of your torque by default going to the back of the car . and they sent also help with , you know , turn in a little more fun to drive factor . and when you get into an overseer situation , the power to the rear usually would be reduced to keep the car in control . uh , control , but people more in line with what you'd expect it to happen in dynamic mode . it'll let you have little bit more fun with the back of a car . won't reduce power in overseers situations with these magnetic shock absorbers , which are optional , by the way , does change kind of the ride makes it a lot more . it makes it a lot more stable at high speeds . keeps the car nice and flat in turns by subaru .",car,nice,pos
288,18,"the s three get specific cuatro software , which is what something that we use in the t t and t . t s also so now in audi dr select , which is standard on every s three . you have the ability to adjust essentially your torque split front to rear . so when you put in dynamic mode , you have more of your torque by default going to the back of the car . and they sent also help with , you know , turn in a little more fun to drive factor . and when you get into an overseer situation , the power to the rear usually would be reduced to keep the car in control . uh , control , but people more in line with what you'd expect it to happen in dynamic mode . it'll let you have little bit more fun with the back of a car . won't reduce power in overseers situations with these magnetic shock absorbers , which are optional , by the way , does change kind of the ride makes it a lot more . it makes it a lot more stable at high speeds . keeps the car nice and flat in turns by subaru .",turn in,flat,neg
288,19,"yeah , yeah , i do miss the stick shift . you can't get that in the stick shift . if you didn't want the stick shift , probably the best solution to that would be to get the golf r , which is basically the same drive , train and chassis .",stick shift,miss,neg
288,20,"but if you want the four rings of audi and you want kind of a panache and the upper quality of materials that you get with a top of the line out , you're gonna have to go with the audi . but you are going to sacrifice the fact that you can't get a manual transmission . but you know , i don't mind that this six speed dual clutch is just really phenomenal in pairs .",dual clutch,really phenomenal,pos
288,20,"but if you want the four rings of audi and you want kind of a panache and the upper quality of materials that you get with a top of the line out , you're gonna have to go with the audi . but you are going to sacrifice the fact that you can't get a manual transmission . but you know , i don't mind that this six speed dual clutch is just really phenomenal in pairs .",materials,upper quality,pos
288,20,"but if you want the four rings of audi and you want kind of a panache and the upper quality of materials that you get with a top of the line out , you're gonna have to go with the audi . but you are going to sacrifice the fact that you can't get a manual transmission . but you know , i don't mind that this six speed dual clutch is just really phenomenal in pairs .",manual transmission,not there,neg
288,21,"very nicely indeed , with this two litre turbo on , it is amazing that you could get so much power out of a small engine , quite extraordinary , that any speed , there's just a hint of turbo lag and boom , you're into the turbo and you're into the booth and the car takes off like a scalded cat steering .",engine,amazing,pos
288,21,"very nicely indeed , with this two litre turbo on , it is amazing that you could get so much power out of a small engine , quite extraordinary , that any speed , there's just a hint of turbo lag and boom , you're into the turbo and you're into the booth and the car takes off like a scalded cat steering .",power,so much,pos
288,21,"very nicely indeed , with this two litre turbo on , it is amazing that you could get so much power out of a small engine , quite extraordinary , that any speed , there's just a hint of turbo lag and boom , you're into the turbo and you're into the booth and the car takes off like a scalded cat steering .",engine,small,neg
288,21,"very nicely indeed , with this two litre turbo on , it is amazing that you could get so much power out of a small engine , quite extraordinary , that any speed , there's just a hint of turbo lag and boom , you're into the turbo and you're into the booth and the car takes off like a scalded cat steering .",engine,very nice,pos
288,21,"very nicely indeed , with this two litre turbo on , it is amazing that you could get so much power out of a small engine , quite extraordinary , that any speed , there's just a hint of turbo lag and boom , you're into the turbo and you're into the booth and the car takes off like a scalded cat steering .",engine,quite extraordinary,pos
288,21,"very nicely indeed , with this two litre turbo on , it is amazing that you could get so much power out of a small engine , quite extraordinary , that any speed , there's just a hint of turbo lag and boom , you're into the turbo and you're into the booth and the car takes off like a scalded cat steering .",turbo lag,hint of,neg
288,21,"very nicely indeed , with this two litre turbo on , it is amazing that you could get so much power out of a small engine , quite extraordinary , that any speed , there's just a hint of turbo lag and boom , you're into the turbo and you're into the booth and the car takes off like a scalded cat steering .",take off,like a scalded cat,pos
288,22,"well , it's electric . you know what i feel about that ? it gets heavier as a car speeds up . it gets lighter as it slows down , just like tiny houses .",steering,electric,pos
288,22,"well , it's electric . you know what i feel about that ? it gets heavier as a car speeds up . it gets lighter as it slows down , just like tiny houses .",steering,heavier as car speeds up,pos
288,22,"well , it's electric . you know what i feel about that ? it gets heavier as a car speeds up . it gets lighter as it slows down , just like tiny houses .",steering,lighter as it slows down,pos
288,23,"sometimes good things come in small packages , and it is certainly the case of the audi s a3 . now , keep in mind if you're looking for an m two competitors , the audi with 100 horsepower more is coming next year . this car , of course , is available at your local dealership right now . thanks for watching . remember , if you want to see another great tfl video , click over there or please subscribe down there and thank you very much for taking the time to watch this first drive review . see next time chow a4 .",audi s3,good thing,pos
288,23,"sometimes good things come in small packages , and it is certainly the case of the audi s a3 . now , keep in mind if you're looking for an m two competitors , the audi with 100 horsepower more is coming next year . this car , of course , is available at your local dealership right now . thanks for watching . remember , if you want to see another great tfl video , click over there or please subscribe down there and thank you very much for taking the time to watch this first drive review . see next time chow a4 .",size,small package,neg
289,1,"it's called a mid cycle refresh , basically , when a manufacturer changes up a car in the mid part of its life with a new front grille , new engine output and that is exactly what audi has done with the a6 , the s6 and , of course , the s7 . so let's start with the a6 . take it for a ride and see how audi has changed up the car .",car,mid cycle refresh,neu
289,1,"it's called a mid cycle refresh , basically , when a manufacturer changes up a car in the mid part of its life with a new front grille , new engine output and that is exactly what audi has done with the a6 , the s6 and , of course , the s7 . so let's start with the a6 . take it for a ride and see how audi has changed up the car .",front grill,new,neu
289,1,"it's called a mid cycle refresh , basically , when a manufacturer changes up a car in the mid part of its life with a new front grille , new engine output and that is exactly what audi has done with the a6 , the s6 and , of course , the s7 . so let's start with the a6 . take it for a ride and see how audi has changed up the car .",engine output,new,neu
289,2,"yeah , theme . big news is under the hood . for 2016 you get a revised , direct injected turbo charged to leader that now puts out 252 horsepower and £273 foot of torque for combined mpg of 26 . if you go for the front wheel drive model , you also delete the old cvt , and instead you get a dual clutch on the a model's .",engine,big news,pos
289,2,"yeah , theme . big news is under the hood . for 2016 you get a revised , direct injected turbo charged to leader that now puts out 252 horsepower and £273 foot of torque for combined mpg of 26 . if you go for the front wheel drive model , you also delete the old cvt , and instead you get a dual clutch on the a model's .",engine,revised,neu
289,3,"we've added trap is a little integrated tailpipes , which gives it a more luxurious look .",look,more luxurious,pos
289,3,"we've added trap is a little integrated tailpipes , which gives it a more luxurious look .",tailpipes,little integrated,neu
289,4,"this engine is the most fuel efficient in the lineup . audi is very proud of the fact that they've created a very fuel efficient to leader is a powerful , you know , it is powerful , actually surprisingly powerful . i was afraid that we were gonna get is a car that has great mpg is but not huge amounts of torque .",fuel economy,most fuel efficient,pos
289,4,"this engine is the most fuel efficient in the lineup . audi is very proud of the fact that they've created a very fuel efficient to leader is a powerful , you know , it is powerful , actually surprisingly powerful . i was afraid that we were gonna get is a car that has great mpg is but not huge amounts of torque .",fuel economy,very fuel efficient,pos
289,4,"this engine is the most fuel efficient in the lineup . audi is very proud of the fact that they've created a very fuel efficient to leader is a powerful , you know , it is powerful , actually surprisingly powerful . i was afraid that we were gonna get is a car that has great mpg is but not huge amounts of torque .",engine,powerful,pos
289,4,"this engine is the most fuel efficient in the lineup . audi is very proud of the fact that they've created a very fuel efficient to leader is a powerful , you know , it is powerful , actually surprisingly powerful . i was afraid that we were gonna get is a car that has great mpg is but not huge amounts of torque .",mpg,great,pos
289,4,"this engine is the most fuel efficient in the lineup . audi is very proud of the fact that they've created a very fuel efficient to leader is a powerful , you know , it is powerful , actually surprisingly powerful . i was afraid that we were gonna get is a car that has great mpg is but not huge amounts of torque .",engine,surprisingly powerful,pos
289,5,so what's different on the a6 for 2016 while their new led tail lights and perhaps the most important differences right here in the grill ?,tail lights,led,pos
289,5,so what's different on the a6 for 2016 while their new led tail lights and perhaps the most important differences right here in the grill ?,grill,most important difference,pos
289,6,"if you look they've cleaned up , these led . he's making a little bit more modern . it's also more chrome , and there's a bit more angular maur . i mean , look to the car . so the a6 for 2016 model years a product improvement . so we have design changes on the exterior new led lighting . some changes to the gro makes the car a little bit more dynamic looking a little wider stance were also a little bit more . not necessarily more chrome , but just a different shape to the are single frame grill and a little bit of of a wider splitter in the front so it makes the car just gives it a wider , more dynamic stents for 2016 . there's also dual pane glass all around , which makes for a much quieter cabin , and inside there knew what audi calls design selections . in essence , this wood comes in different colors . audi has always been class leading when it came to interior design , and that has not changed in 2016 a6 .",look,cleaned up led,neu
289,6,"if you look they've cleaned up , these led . he's making a little bit more modern . it's also more chrome , and there's a bit more angular maur . i mean , look to the car . so the a6 for 2016 model years a product improvement . so we have design changes on the exterior new led lighting . some changes to the gro makes the car a little bit more dynamic looking a little wider stance were also a little bit more . not necessarily more chrome , but just a different shape to the are single frame grill and a little bit of of a wider splitter in the front so it makes the car just gives it a wider , more dynamic stents for 2016 . there's also dual pane glass all around , which makes for a much quieter cabin , and inside there knew what audi calls design selections . in essence , this wood comes in different colors . audi has always been class leading when it came to interior design , and that has not changed in 2016 a6 .",look,little bit more modern,pos
289,6,"if you look they've cleaned up , these led . he's making a little bit more modern . it's also more chrome , and there's a bit more angular maur . i mean , look to the car . so the a6 for 2016 model years a product improvement . so we have design changes on the exterior new led lighting . some changes to the gro makes the car a little bit more dynamic looking a little wider stance were also a little bit more . not necessarily more chrome , but just a different shape to the are single frame grill and a little bit of of a wider splitter in the front so it makes the car just gives it a wider , more dynamic stents for 2016 . there's also dual pane glass all around , which makes for a much quieter cabin , and inside there knew what audi calls design selections . in essence , this wood comes in different colors . audi has always been class leading when it came to interior design , and that has not changed in 2016 a6 .",look,more chrome,pos
289,6,"if you look they've cleaned up , these led . he's making a little bit more modern . it's also more chrome , and there's a bit more angular maur . i mean , look to the car . so the a6 for 2016 model years a product improvement . so we have design changes on the exterior new led lighting . some changes to the gro makes the car a little bit more dynamic looking a little wider stance were also a little bit more . not necessarily more chrome , but just a different shape to the are single frame grill and a little bit of of a wider splitter in the front so it makes the car just gives it a wider , more dynamic stents for 2016 . there's also dual pane glass all around , which makes for a much quieter cabin , and inside there knew what audi calls design selections . in essence , this wood comes in different colors . audi has always been class leading when it came to interior design , and that has not changed in 2016 a6 .",look,more angular,pos
289,6,"if you look they've cleaned up , these led . he's making a little bit more modern . it's also more chrome , and there's a bit more angular maur . i mean , look to the car . so the a6 for 2016 model years a product improvement . so we have design changes on the exterior new led lighting . some changes to the gro makes the car a little bit more dynamic looking a little wider stance were also a little bit more . not necessarily more chrome , but just a different shape to the are single frame grill and a little bit of of a wider splitter in the front so it makes the car just gives it a wider , more dynamic stents for 2016 . there's also dual pane glass all around , which makes for a much quieter cabin , and inside there knew what audi calls design selections . in essence , this wood comes in different colors . audi has always been class leading when it came to interior design , and that has not changed in 2016 a6 .",exterior,design changes,pos
289,6,"if you look they've cleaned up , these led . he's making a little bit more modern . it's also more chrome , and there's a bit more angular maur . i mean , look to the car . so the a6 for 2016 model years a product improvement . so we have design changes on the exterior new led lighting . some changes to the gro makes the car a little bit more dynamic looking a little wider stance were also a little bit more . not necessarily more chrome , but just a different shape to the are single frame grill and a little bit of of a wider splitter in the front so it makes the car just gives it a wider , more dynamic stents for 2016 . there's also dual pane glass all around , which makes for a much quieter cabin , and inside there knew what audi calls design selections . in essence , this wood comes in different colors . audi has always been class leading when it came to interior design , and that has not changed in 2016 a6 .",lighting,led,pos
289,6,"if you look they've cleaned up , these led . he's making a little bit more modern . it's also more chrome , and there's a bit more angular maur . i mean , look to the car . so the a6 for 2016 model years a product improvement . so we have design changes on the exterior new led lighting . some changes to the gro makes the car a little bit more dynamic looking a little wider stance were also a little bit more . not necessarily more chrome , but just a different shape to the are single frame grill and a little bit of of a wider splitter in the front so it makes the car just gives it a wider , more dynamic stents for 2016 . there's also dual pane glass all around , which makes for a much quieter cabin , and inside there knew what audi calls design selections . in essence , this wood comes in different colors . audi has always been class leading when it came to interior design , and that has not changed in 2016 a6 .",lighting,new,neu
289,6,"if you look they've cleaned up , these led . he's making a little bit more modern . it's also more chrome , and there's a bit more angular maur . i mean , look to the car . so the a6 for 2016 model years a product improvement . so we have design changes on the exterior new led lighting . some changes to the gro makes the car a little bit more dynamic looking a little wider stance were also a little bit more . not necessarily more chrome , but just a different shape to the are single frame grill and a little bit of of a wider splitter in the front so it makes the car just gives it a wider , more dynamic stents for 2016 . there's also dual pane glass all around , which makes for a much quieter cabin , and inside there knew what audi calls design selections . in essence , this wood comes in different colors . audi has always been class leading when it came to interior design , and that has not changed in 2016 a6 .",look,little bit more dynamic,pos
289,6,"if you look they've cleaned up , these led . he's making a little bit more modern . it's also more chrome , and there's a bit more angular maur . i mean , look to the car . so the a6 for 2016 model years a product improvement . so we have design changes on the exterior new led lighting . some changes to the gro makes the car a little bit more dynamic looking a little wider stance were also a little bit more . not necessarily more chrome , but just a different shape to the are single frame grill and a little bit of of a wider splitter in the front so it makes the car just gives it a wider , more dynamic stents for 2016 . there's also dual pane glass all around , which makes for a much quieter cabin , and inside there knew what audi calls design selections . in essence , this wood comes in different colors . audi has always been class leading when it came to interior design , and that has not changed in 2016 a6 .",stance,little wider,pos
289,6,"if you look they've cleaned up , these led . he's making a little bit more modern . it's also more chrome , and there's a bit more angular maur . i mean , look to the car . so the a6 for 2016 model years a product improvement . so we have design changes on the exterior new led lighting . some changes to the gro makes the car a little bit more dynamic looking a little wider stance were also a little bit more . not necessarily more chrome , but just a different shape to the are single frame grill and a little bit of of a wider splitter in the front so it makes the car just gives it a wider , more dynamic stents for 2016 . there's also dual pane glass all around , which makes for a much quieter cabin , and inside there knew what audi calls design selections . in essence , this wood comes in different colors . audi has always been class leading when it came to interior design , and that has not changed in 2016 a6 .",look,more chrome,pos
289,6,"if you look they've cleaned up , these led . he's making a little bit more modern . it's also more chrome , and there's a bit more angular maur . i mean , look to the car . so the a6 for 2016 model years a product improvement . so we have design changes on the exterior new led lighting . some changes to the gro makes the car a little bit more dynamic looking a little wider stance were also a little bit more . not necessarily more chrome , but just a different shape to the are single frame grill and a little bit of of a wider splitter in the front so it makes the car just gives it a wider , more dynamic stents for 2016 . there's also dual pane glass all around , which makes for a much quieter cabin , and inside there knew what audi calls design selections . in essence , this wood comes in different colors . audi has always been class leading when it came to interior design , and that has not changed in 2016 a6 .",grill,single frame,neu
289,6,"if you look they've cleaned up , these led . he's making a little bit more modern . it's also more chrome , and there's a bit more angular maur . i mean , look to the car . so the a6 for 2016 model years a product improvement . so we have design changes on the exterior new led lighting . some changes to the gro makes the car a little bit more dynamic looking a little wider stance were also a little bit more . not necessarily more chrome , but just a different shape to the are single frame grill and a little bit of of a wider splitter in the front so it makes the car just gives it a wider , more dynamic stents for 2016 . there's also dual pane glass all around , which makes for a much quieter cabin , and inside there knew what audi calls design selections . in essence , this wood comes in different colors . audi has always been class leading when it came to interior design , and that has not changed in 2016 a6 .",grill,different shape,neu
289,6,"if you look they've cleaned up , these led . he's making a little bit more modern . it's also more chrome , and there's a bit more angular maur . i mean , look to the car . so the a6 for 2016 model years a product improvement . so we have design changes on the exterior new led lighting . some changes to the gro makes the car a little bit more dynamic looking a little wider stance were also a little bit more . not necessarily more chrome , but just a different shape to the are single frame grill and a little bit of of a wider splitter in the front so it makes the car just gives it a wider , more dynamic stents for 2016 . there's also dual pane glass all around , which makes for a much quieter cabin , and inside there knew what audi calls design selections . in essence , this wood comes in different colors . audi has always been class leading when it came to interior design , and that has not changed in 2016 a6 .",front,little bit wider splitter,pos
289,6,"if you look they've cleaned up , these led . he's making a little bit more modern . it's also more chrome , and there's a bit more angular maur . i mean , look to the car . so the a6 for 2016 model years a product improvement . so we have design changes on the exterior new led lighting . some changes to the gro makes the car a little bit more dynamic looking a little wider stance were also a little bit more . not necessarily more chrome , but just a different shape to the are single frame grill and a little bit of of a wider splitter in the front so it makes the car just gives it a wider , more dynamic stents for 2016 . there's also dual pane glass all around , which makes for a much quieter cabin , and inside there knew what audi calls design selections . in essence , this wood comes in different colors . audi has always been class leading when it came to interior design , and that has not changed in 2016 a6 .",stance,more wider,pos
289,6,"if you look they've cleaned up , these led . he's making a little bit more modern . it's also more chrome , and there's a bit more angular maur . i mean , look to the car . so the a6 for 2016 model years a product improvement . so we have design changes on the exterior new led lighting . some changes to the gro makes the car a little bit more dynamic looking a little wider stance were also a little bit more . not necessarily more chrome , but just a different shape to the are single frame grill and a little bit of of a wider splitter in the front so it makes the car just gives it a wider , more dynamic stents for 2016 . there's also dual pane glass all around , which makes for a much quieter cabin , and inside there knew what audi calls design selections . in essence , this wood comes in different colors . audi has always been class leading when it came to interior design , and that has not changed in 2016 a6 .",stance,more dynamic,pos
289,6,"if you look they've cleaned up , these led . he's making a little bit more modern . it's also more chrome , and there's a bit more angular maur . i mean , look to the car . so the a6 for 2016 model years a product improvement . so we have design changes on the exterior new led lighting . some changes to the gro makes the car a little bit more dynamic looking a little wider stance were also a little bit more . not necessarily more chrome , but just a different shape to the are single frame grill and a little bit of of a wider splitter in the front so it makes the car just gives it a wider , more dynamic stents for 2016 . there's also dual pane glass all around , which makes for a much quieter cabin , and inside there knew what audi calls design selections . in essence , this wood comes in different colors . audi has always been class leading when it came to interior design , and that has not changed in 2016 a6 .",sound,much quieter cabin,pos
289,6,"if you look they've cleaned up , these led . he's making a little bit more modern . it's also more chrome , and there's a bit more angular maur . i mean , look to the car . so the a6 for 2016 model years a product improvement . so we have design changes on the exterior new led lighting . some changes to the gro makes the car a little bit more dynamic looking a little wider stance were also a little bit more . not necessarily more chrome , but just a different shape to the are single frame grill and a little bit of of a wider splitter in the front so it makes the car just gives it a wider , more dynamic stents for 2016 . there's also dual pane glass all around , which makes for a much quieter cabin , and inside there knew what audi calls design selections . in essence , this wood comes in different colors . audi has always been class leading when it came to interior design , and that has not changed in 2016 a6 .",wood,different color,pos
289,6,"if you look they've cleaned up , these led . he's making a little bit more modern . it's also more chrome , and there's a bit more angular maur . i mean , look to the car . so the a6 for 2016 model years a product improvement . so we have design changes on the exterior new led lighting . some changes to the gro makes the car a little bit more dynamic looking a little wider stance were also a little bit more . not necessarily more chrome , but just a different shape to the are single frame grill and a little bit of of a wider splitter in the front so it makes the car just gives it a wider , more dynamic stents for 2016 . there's also dual pane glass all around , which makes for a much quieter cabin , and inside there knew what audi calls design selections . in essence , this wood comes in different colors . audi has always been class leading when it came to interior design , and that has not changed in 2016 a6 .",interior design,class leading,pos
289,7,"yeah , it's good . you know , a combination of dual transmission and turkey turbo really gives it a sense of top . so what's not to like ? but a fuel economy ? more horsepower , greater torque , even more angular .",interior design,good,pos
289,7,"yeah , it's good . you know , a combination of dual transmission and turkey turbo really gives it a sense of top . so what's not to like ? but a fuel economy ? more horsepower , greater torque , even more angular .",engine,sense of top,pos
289,7,"yeah , it's good . you know , a combination of dual transmission and turkey turbo really gives it a sense of top . so what's not to like ? but a fuel economy ? more horsepower , greater torque , even more angular .",engine,like,pos
289,7,"yeah , it's good . you know , a combination of dual transmission and turkey turbo really gives it a sense of top . so what's not to like ? but a fuel economy ? more horsepower , greater torque , even more angular .",fuel economy,better,pos
289,7,"yeah , it's good . you know , a combination of dual transmission and turkey turbo really gives it a sense of top . so what's not to like ? but a fuel economy ? more horsepower , greater torque , even more angular .",horsepower,more,pos
289,7,"yeah , it's good . you know , a combination of dual transmission and turkey turbo really gives it a sense of top . so what's not to like ? but a fuel economy ? more horsepower , greater torque , even more angular .",torque,greater,pos
289,7,"yeah , it's good . you know , a combination of dual transmission and turkey turbo really gives it a sense of top . so what's not to like ? but a fuel economy ? more horsepower , greater torque , even more angular .",angular,even more,pos
289,8,and let's call it more sophisticated styling .,styling,more sophisticated,pos
289,9,"we also have improved engines on every single one . so we have an all new 2.0 leader four cylinder engine with 252 horsepower that , frankly , we just drove up the canyon the other day and uphill and the car sounded great , had great acceleration and never quit on on that , with all of the torque that canyon brakes , feel confident lets you in return is like it's good .",engine,improved,pos
289,9,"we also have improved engines on every single one . so we have an all new 2.0 leader four cylinder engine with 252 horsepower that , frankly , we just drove up the canyon the other day and uphill and the car sounded great , had great acceleration and never quit on on that , with all of the torque that canyon brakes , feel confident lets you in return is like it's good .",sound,great,pos
289,9,"we also have improved engines on every single one . so we have an all new 2.0 leader four cylinder engine with 252 horsepower that , frankly , we just drove up the canyon the other day and uphill and the car sounded great , had great acceleration and never quit on on that , with all of the torque that canyon brakes , feel confident lets you in return is like it's good .",uphill drive,great acceleration,pos
289,9,"we also have improved engines on every single one . so we have an all new 2.0 leader four cylinder engine with 252 horsepower that , frankly , we just drove up the canyon the other day and uphill and the car sounded great , had great acceleration and never quit on on that , with all of the torque that canyon brakes , feel confident lets you in return is like it's good .",uphill drive,torque feel confident,pos
289,9,"we also have improved engines on every single one . so we have an all new 2.0 leader four cylinder engine with 252 horsepower that , frankly , we just drove up the canyon the other day and uphill and the car sounded great , had great acceleration and never quit on on that , with all of the torque that canyon brakes , feel confident lets you in return is like it's good .",engine,good,pos
289,10,these are the fattest tyres .,tyres,fattest,neu
289,11,"one of the things that audi does not do is enhance engine notes . what you're hearing is actually the engine they do noise cancellation . basically , they changed the engine note so that it's not harsh by cancelling some of the more harsh sideways , but they don't change it in terms of actually piping in the sound of the engines . what you're hearing is a car which is cool . respect audi .",engine notes,not enhance,neg
289,11,"one of the things that audi does not do is enhance engine notes . what you're hearing is actually the engine they do noise cancellation . basically , they changed the engine note so that it's not harsh by cancelling some of the more harsh sideways , but they don't change it in terms of actually piping in the sound of the engines . what you're hearing is a car which is cool . respect audi .",engine notes,noise cancellation,pos
289,11,"one of the things that audi does not do is enhance engine notes . what you're hearing is actually the engine they do noise cancellation . basically , they changed the engine note so that it's not harsh by cancelling some of the more harsh sideways , but they don't change it in terms of actually piping in the sound of the engines . what you're hearing is a car which is cool . respect audi .",engine notes,not harsh,pos
289,11,"one of the things that audi does not do is enhance engine notes . what you're hearing is actually the engine they do noise cancellation . basically , they changed the engine note so that it's not harsh by cancelling some of the more harsh sideways , but they don't change it in terms of actually piping in the sound of the engines . what you're hearing is a car which is cool . respect audi .",engine notes,cool,pos
289,11,"one of the things that audi does not do is enhance engine notes . what you're hearing is actually the engine they do noise cancellation . basically , they changed the engine note so that it's not harsh by cancelling some of the more harsh sideways , but they don't change it in terms of actually piping in the sound of the engines . what you're hearing is a car which is cool . respect audi .",engine notes,respect,pos
289,12,"yeah , it really is very possible .",engine notes,very possible,pos
289,13,"and there's always a compromise between harshness and possibility , right ? so you really want to place the car within a millimeter of where it should be ? you need , uh , stiffer suspension , wider tyres that you want a car that's comfortable in the long haul . you need the exact opposite . this car seems to get compromised that yeah .",car,compromised between harshness and possibility,neu
289,14,"overall , audi has tightened up the package , but we'll have to wait till we get to colorado for complete review , because spending a few minutes with the car is not fair to you . and it's not fair to audi . as always , this is roman reporting for the fast lane car . check out tfl car dot com for more news use and , of course , real world reviews . and remember , subscribe for a new car video every day .",overall,tightened up package,pos
289,15,"just a quick note . in case you're curious , i have driven both this and the s6 , and this is a lot more compliant . it's a lot . what is a relative term ? let's say , out of a scale of 1 to 10 it's five degrees softer , so suspension does a better job of soaking up the bumps . it's not quite a sharp in terms of handling . the brakes aren't quite as grabby or is powerful , but for a car that is basically designed to be luxurious four door family sedan , it can be very sporting when you decide thio light up the afterburners . my afterburners . i mean trouble .",car,lot more compliant,pos
289,15,"just a quick note . in case you're curious , i have driven both this and the s6 , and this is a lot more compliant . it's a lot . what is a relative term ? let's say , out of a scale of 1 to 10 it's five degrees softer , so suspension does a better job of soaking up the bumps . it's not quite a sharp in terms of handling . the brakes aren't quite as grabby or is powerful , but for a car that is basically designed to be luxurious four door family sedan , it can be very sporting when you decide thio light up the afterburners . my afterburners . i mean trouble .",car,a lot compliant,pos
289,15,"just a quick note . in case you're curious , i have driven both this and the s6 , and this is a lot more compliant . it's a lot . what is a relative term ? let's say , out of a scale of 1 to 10 it's five degrees softer , so suspension does a better job of soaking up the bumps . it's not quite a sharp in terms of handling . the brakes aren't quite as grabby or is powerful , but for a car that is basically designed to be luxurious four door family sedan , it can be very sporting when you decide thio light up the afterburners . my afterburners . i mean trouble .",suspension,five degrees softer,pos
289,15,"just a quick note . in case you're curious , i have driven both this and the s6 , and this is a lot more compliant . it's a lot . what is a relative term ? let's say , out of a scale of 1 to 10 it's five degrees softer , so suspension does a better job of soaking up the bumps . it's not quite a sharp in terms of handling . the brakes aren't quite as grabby or is powerful , but for a car that is basically designed to be luxurious four door family sedan , it can be very sporting when you decide thio light up the afterburners . my afterburners . i mean trouble .",bumps,does a better job of soaking,pos
289,15,"just a quick note . in case you're curious , i have driven both this and the s6 , and this is a lot more compliant . it's a lot . what is a relative term ? let's say , out of a scale of 1 to 10 it's five degrees softer , so suspension does a better job of soaking up the bumps . it's not quite a sharp in terms of handling . the brakes aren't quite as grabby or is powerful , but for a car that is basically designed to be luxurious four door family sedan , it can be very sporting when you decide thio light up the afterburners . my afterburners . i mean trouble .",handling,not quite sharp,neg
289,15,"just a quick note . in case you're curious , i have driven both this and the s6 , and this is a lot more compliant . it's a lot . what is a relative term ? let's say , out of a scale of 1 to 10 it's five degrees softer , so suspension does a better job of soaking up the bumps . it's not quite a sharp in terms of handling . the brakes aren't quite as grabby or is powerful , but for a car that is basically designed to be luxurious four door family sedan , it can be very sporting when you decide thio light up the afterburners . my afterburners . i mean trouble .",brakes,not quite grabby,neg
289,15,"just a quick note . in case you're curious , i have driven both this and the s6 , and this is a lot more compliant . it's a lot . what is a relative term ? let's say , out of a scale of 1 to 10 it's five degrees softer , so suspension does a better job of soaking up the bumps . it's not quite a sharp in terms of handling . the brakes aren't quite as grabby or is powerful , but for a car that is basically designed to be luxurious four door family sedan , it can be very sporting when you decide thio light up the afterburners . my afterburners . i mean trouble .",brakes,aren't as powerful,neg
289,15,"just a quick note . in case you're curious , i have driven both this and the s6 , and this is a lot more compliant . it's a lot . what is a relative term ? let's say , out of a scale of 1 to 10 it's five degrees softer , so suspension does a better job of soaking up the bumps . it's not quite a sharp in terms of handling . the brakes aren't quite as grabby or is powerful , but for a car that is basically designed to be luxurious four door family sedan , it can be very sporting when you decide thio light up the afterburners . my afterburners . i mean trouble .",car,designed to be luxurious,pos
289,15,"just a quick note . in case you're curious , i have driven both this and the s6 , and this is a lot more compliant . it's a lot . what is a relative term ? let's say , out of a scale of 1 to 10 it's five degrees softer , so suspension does a better job of soaking up the bumps . it's not quite a sharp in terms of handling . the brakes aren't quite as grabby or is powerful , but for a car that is basically designed to be luxurious four door family sedan , it can be very sporting when you decide thio light up the afterburners . my afterburners . i mean trouble .",door,four,neu
